store_id,sku_id,stock_level,lead_time_days
STORE_025,SKU_140,20,10
STORE_025,SKU_141,16,3
STORE_025,SKU_142,9,9
STORE_025,SKU_143,5,3
STORE_025,SKU_144,20,7
STORE_025,SKU_145,16,4
STORE_025,SKU_146,20,9
STORE_025,SKU_147,19,10
STORE_025,SKU_148,14,2
STORE_025,SKU_149,23,10
STORE_025,SKU_150,29,10
STORE_025,SKU_151,14,5
STORE_025,SKU_152,21,2
STORE_025,SKU_153,23,7
STORE_025,SKU_154,19,2
STORE_025,SKU_155,4,8
STORE_025,SKU_156,15,6
STORE_025,SKU_157,17,2
STORE_025,SKU_158,15,7
STORE_025,SKU_159,22,9
STORE_025,SKU_160,8,3
STORE_025,SKU_161,24,8
STORE_025,SKU_162,10,6
STORE_025,SKU_163,14,2
STORE_025,SKU_164,22,4
STORE_025,SKU_165,15,9
STORE_025,SKU_166,9,10
STORE_025,SKU_167,22,4
STORE_025,SKU_168,16,10
STORE_025,SKU_169,7,9
STORE_025,SKU_170,21,7
STORE_025,SKU_171,14,7
STORE_025,SKU_172,16,2
STORE_025,SKU_173,19,2
STORE_025,SKU_174,20,9
STORE_025,SKU_175,12,4
STORE_025,SKU_176,24,7
STORE_025,SKU_177,18,10
STORE_025,SKU_178,20,2
STORE_025,SKU_179,18,8
STORE_025,SKU_180,19,9
STORE_025,SKU_181,12,4
STORE_025,SKU_182,16,3
STORE_025,SKU_183,17,3
STORE_025,SKU_184,20,8
STORE_025,SKU_185,32,2
STORE_025,SKU_186,21,2
STORE_025,SKU_187,8,10
STORE_025,SKU_188,20,2
STORE_025,SKU_189,20,3
STORE_025,SKU_190,13,5
STORE_025,SKU_191,17,9
STORE_025,SKU_192,4,2
STORE_025,SKU_193,20,7
STORE_025,SKU_194,10,4
STORE_025,SKU_195,19,9
STORE_025,SKU_196,27,6
STORE_025,SKU_197,16,5
STORE_025,SKU_198,12,4
STORE_025,SKU_199,20,9
STORE_025,SKU_200,21,6
STORE_026,SKU_001,25,2
STORE_026,SKU_002,25,5
STORE_026,SKU_003,22,9
STORE_026,SKU_004,21,2
STORE_026,SKU_005,22,8
STORE_026,SKU_006,12,10
STORE_026,SKU_007,30,10
STORE_026,SKU_008,9,2
STORE_026,SKU_009,6,3
STORE_026,SKU_010,29,2
STORE_026,SKU_011,28,5
STORE_026,SKU_012,12,5
STORE_026,SKU_013,17,4
STORE_026,SKU_014,16,10
STORE_026,SKU_015,26,3
STORE_026,SKU_016,15,5
STORE_026,SKU_017,14,9
STORE_026,SKU_018,12,5
STORE_026,SKU_019,16,8
STORE_026,SKU_020,29,8
STORE_026,SKU_021,15,3
STORE_026,SKU_022,17,9
STORE_026,SKU_023,12,7
STORE_026,SKU_024,17,3
STORE_026,SKU_025,6,8
STORE_026,SKU_026,16,6
STORE_026,SKU_027,10,7
STORE_026,SKU_028,12,6
STORE_026,SKU_029,14,9
STORE_026,SKU_030,29,8
STORE_026,SKU_031,25,10
STORE_026,SKU_032,19,4
STORE_026,SKU_033,21,3
STORE_026,SKU_034,13,7
STORE_026,SKU_035,11,8
STORE_026,SKU_036,21,3
STORE_026,SKU_037,28,4
STORE_026,SKU_038,12,5
STORE_026,SKU_039,19,5
STORE_026,SKU_040,15,3
STORE_026,SKU_041,19,8
STORE_026,SKU_042,7,5
STORE_026,SKU_043,3,6
STORE_026,SKU_044,22,4
STORE_026,SKU_045,12,2
STORE_026,SKU_046,14,10
STORE_026,SKU_047,20,10
STORE_026,SKU_048,15,4
STORE_026,SKU_049,24,3
STORE_026,SKU_050,26,2
STORE_026,SKU_051,15,4
STORE_026,SKU_052,11,3
STORE_026,SKU_053,8,10
STORE_026,SKU_054,17,8
STORE_026,SKU_055,22,5
STORE_026,SKU_056,24,2
STORE_026,SKU_057,28,9
STORE_026,SKU_058,8,7
STORE_026,SKU_059,17,4
STORE_026,SKU_060,26,6
STORE_026,SKU_061,10,6
STORE_026,SKU_062,12,7
STORE_026,SKU_063,17,3
STORE_026,SKU_064,9,9
STORE_026,SKU_065,10,10
STORE_026,SKU_066,9,6
STORE_026,SKU_067,16,6
STORE_026,SKU_068,11,7
STORE_026,SKU_069,21,3
STORE_026,SKU_070,13,6
STORE_026,SKU_071,29,7
STORE_026,SKU_072,19,2
STORE_026,SKU_073,16,8
STORE_026,SKU_074,23,9
STORE_026,SKU_075,6,4
STORE_026,SKU_076,31,10
STORE_026,SKU_077,25,3
STORE_026,SKU_078,25,8
STORE_026,SKU_079,15,8
STORE_026,SKU_080,16,5
STORE_026,SKU_081,26,2
STORE_026,SKU_082,11,7
STORE_026,SKU_083,8,7
STORE_026,SKU_084,17,10
STORE_026,SKU_085,15,5
STORE_026,SKU_086,23,8
STORE_026,SKU_087,18,7
STORE_026,SKU_088,18,10
STORE_026,SKU_089,29,5
STORE_026,SKU_090,14,10
STORE_026,SKU_091,22,4
STORE_026,SKU_092,14,6
STORE_026,SKU_093,14,2
STORE_026,SKU_094,21,6
STORE_026,SKU_095,6,10
STORE_026,SKU_096,23,4
STORE_026,SKU_097,22,10
STORE_026,SKU_098,23,9
STORE_026,SKU_099,15,4
STORE_026,SKU_100,21,5
STORE_026,SKU_101,14,9
STORE_026,SKU_102,8,4
STORE_026,SKU_103,13,6
STORE_026,SKU_104,9,7
STORE_026,SKU_105,30,3
STORE_026,SKU_106,18,3
STORE_026,SKU_107,15,7
STORE_026,SKU_108,16,6
STORE_026,SKU_109,26,10
STORE_026,SKU_110,13,2
STORE_026,SKU_111,14,4
STORE_026,SKU_112,19,7
STORE_026,SKU_113,18,4
STORE_026,SKU_114,5,6
STORE_026,SKU_115,28,2
STORE_026,SKU_116,16,8
STORE_026,SKU_117,15,3
STORE_026,SKU_118,13,2
STORE_026,SKU_119,24,2
STORE_026,SKU_120,13,8
STORE_026,SKU_121,19,6
STORE_026,SKU_122,21,10
STORE_026,SKU_123,17,10
STORE_026,SKU_124,12,4
STORE_026,SKU_125,21,9
STORE_026,SKU_126,9,10
STORE_026,SKU_127,24,5
STORE_026,SKU_128,7,9
STORE_026,SKU_129,24,7
STORE_026,SKU_130,22,8
STORE_026,SKU_131,11,9
STORE_026,SKU_132,10,2
STORE_026,SKU_133,12,2
STORE_026,SKU_134,21,2
STORE_026,SKU_135,6,10
STORE_026,SKU_136,10,9
STORE_026,SKU_137,17,2
STORE_026,SKU_138,18,5
STORE_026,SKU_139,14,3
STORE_026,SKU_140,8,10
STORE_026,SKU_141,22,10
STORE_026,SKU_142,4,4
STORE_026,SKU_143,12,7
STORE_026,SKU_144,18,5
STORE_026,SKU_145,20,8
STORE_026,SKU_146,16,8
STORE_026,SKU_147,16,10
STORE_026,SKU_148,20,10
STORE_026,SKU_149,19,9
STORE_026,SKU_150,23,5
STORE_026,SKU_151,14,10
STORE_026,SKU_152,15,8
STORE_026,SKU_153,24,10
STORE_026,SKU_154,10,6
STORE_026,SKU_155,18,9
STORE_026,SKU_156,10,3
STORE_026,SKU_157,23,3
STORE_026,SKU_158,12,10
STORE_026,SKU_159,27,10
STORE_026,SKU_160,15,4
STORE_026,SKU_161,16,4
STORE_026,SKU_162,25,10
STORE_026,SKU_163,28,8
STORE_026,SKU_164,19,4
STORE_026,SKU_165,15,7
STORE_026,SKU_166,19,9
STORE_026,SKU_167,25,7
STORE_026,SKU_168,11,10
STORE_026,SKU_169,13,7
STORE_026,SKU_170,11,9
STORE_026,SKU_171,26,10
STORE_026,SKU_172,14,7
STORE_026,SKU_173,24,3
STORE_026,SKU_174,22,2
STORE_026,SKU_175,12,2
STORE_026,SKU_176,14,10
STORE_026,SKU_177,24,9
STORE_026,SKU_178,15,4
STORE_026,SKU_179,8,4
STORE_026,SKU_180,21,10
STORE_026,SKU_181,26,6
STORE_026,SKU_182,26,7
STORE_026,SKU_183,14,5
STORE_026,SKU_184,17,10
STORE_026,SKU_185,15,2
STORE_026,SKU_186,19,4
STORE_026,SKU_187,17,4
STORE_026,SKU_188,25,5
STORE_026,SKU_189,15,7
STORE_026,SKU_190,14,6
STORE_026,SKU_191,26,8
STORE_026,SKU_192,18,10
STORE_026,SKU_193,17,6
STORE_026,SKU_194,18,3
STORE_026,SKU_195,24,10
STORE_026,SKU_196,19,6
STORE_026,SKU_197,16,7
STORE_026,SKU_198,24,9
STORE_026,SKU_199,20,10
STORE_026,SKU_200,8,9
STORE_027,SKU_001,46,2
STORE_027,SKU_002,32,10
STORE_027,SKU_003,28,6
STORE_027,SKU_004,27,10
STORE_027,SKU_005,20,7
STORE_027,SKU_006,16,10
STORE_027,SKU_007,23,2
STORE_027,SKU_008,15,4
STORE_027,SKU_009,25,9
STORE_027,SKU_010,31,6
STORE_027,SKU_011,21,5
STORE_027,SKU_012,14,7
STORE_027,SKU_013,22,4
STORE_027,SKU_014,10,4
STORE_027,SKU_015,23,5
STORE_027,SKU_016,16,5
STORE_027,SKU_017,31,5
STORE_027,SKU_018,16,5
STORE_027,SKU_019,29,4
STORE_027,SKU_020,41,6
STORE_027,SKU_021,26,4
STORE_027,SKU_022,26,9
STORE_027,SKU_023,28,7
STORE_027,SKU_024,31,8
STORE_027,SKU_025,9,5
STORE_027,SKU_026,30,6
STORE_027,SKU_027,15,9
STORE_027,SKU_028,26,4
STORE_027,SKU_029,15,5
STORE_027,SKU_030,32,4
STORE_027,SKU_031,27,7
STORE_027,SKU_032,31,3
STORE_027,SKU_033,19,10
STORE_027,SKU_034,27,8
STORE_027,SKU_035,12,8
STORE_027,SKU_036,30,5
STORE_027,SKU_037,20,3
STORE_027,SKU_038,26,7
STORE_027,SKU_039,15,4
STORE_027,SKU_040,20,4
STORE_027,SKU_041,12,6
STORE_027,SKU_042,24,4
STORE_027,SKU_043,10,8
STORE_027,SKU_044,18,10
STORE_027,SKU_045,18,6
STORE_027,SKU_046,28,9
STORE_027,SKU_047,24,3
STORE_027,SKU_048,7,6
STORE_027,SKU_049,24,6
STORE_027,SKU_050,28,5
STORE_027,SKU_051,17,9
STORE_027,SKU_052,28,7
STORE_027,SKU_053,13,9
STORE_027,SKU_054,16,9
STORE_027,SKU_055,23,8
STORE_027,SKU_056,16,2
STORE_027,SKU_057,35,4
STORE_027,SKU_058,20,8
STORE_027,SKU_059,9,9
STORE_027,SKU_060,23,7
STORE_027,SKU_061,28,9
STORE_027,SKU_062,19,7
STORE_027,SKU_063,13,6
STORE_027,SKU_064,13,4
STORE_027,SKU_065,19,10
STORE_027,SKU_066,18,5
STORE_027,SKU_067,20,4
STORE_027,SKU_068,34,8
STORE_027,SKU_069,12,6
STORE_027,SKU_070,18,8
STORE_027,SKU_071,38,3
STORE_027,SKU_072,17,2
STORE_027,SKU_073,16,9
STORE_027,SKU_074,21,3
STORE_027,SKU_075,29,2
STORE_027,SKU_076,21,4
STORE_027,SKU_077,15,7
STORE_027,SKU_078,27,3
STORE_027,SKU_079,21,5
STORE_027,SKU_080,25,9
STORE_027,SKU_081,17,9
STORE_027,SKU_082,32,9
STORE_027,SKU_083,11,7
STORE_027,SKU_084,20,2
STORE_027,SKU_085,28,8
STORE_027,SKU_086,32,2
STORE_027,SKU_087,21,9
STORE_027,SKU_088,15,3
STORE_027,SKU_089,24,7
STORE_027,SKU_090,37,4
STORE_027,SKU_091,34,3
STORE_027,SKU_092,26,3
STORE_027,SKU_093,15,10
STORE_027,SKU_094,30,7
STORE_027,SKU_095,34,8
STORE_027,SKU_096,24,7
STORE_027,SKU_097,35,3
STORE_027,SKU_098,26,6
STORE_027,SKU_099,17,6
STORE_027,SKU_100,36,8
STORE_027,SKU_101,35,5
STORE_027,SKU_102,19,3
STORE_027,SKU_103,27,4
STORE_027,SKU_104,22,10
STORE_027,SKU_105,29,10
STORE_027,SKU_106,25,9
STORE_027,SKU_107,12,8
STORE_027,SKU_108,23,2
STORE_027,SKU_109,23,2
STORE_027,SKU_110,14,9
STORE_027,SKU_111,14,7
STORE_027,SKU_112,18,4
STORE_027,SKU_113,35,5
STORE_027,SKU_114,21,2
STORE_027,SKU_115,25,3
STORE_027,SKU_116,29,6
STORE_027,SKU_117,16,2
STORE_027,SKU_118,26,8
STORE_027,SKU_119,25,10
STORE_027,SKU_120,22,9
STORE_027,SKU_121,15,3
STORE_027,SKU_122,27,10
STORE_027,SKU_123,34,10
STORE_027,SKU_124,16,2
STORE_027,SKU_125,29,7
STORE_027,SKU_126,22,5
STORE_027,SKU_127,27,7
STORE_027,SKU_128,34,3
STORE_027,SKU_129,30,5
STORE_027,SKU_130,27,3
STORE_027,SKU_131,12,8
STORE_027,SKU_132,21,2
STORE_027,SKU_133,25,7
STORE_027,SKU_134,19,8
STORE_027,SKU_135,20,5
STORE_027,SKU_136,18,6
STORE_027,SKU_137,12,5
STORE_027,SKU_138,30,6
STORE_027,SKU_139,28,7
STORE_027,SKU_140,31,4
STORE_027,SKU_141,35,4
STORE_027,SKU_142,29,6
STORE_027,SKU_143,22,10
STORE_027,SKU_144,30,8
STORE_027,SKU_145,17,8
STORE_027,SKU_146,19,5
STORE_027,SKU_147,25,5
STORE_027,SKU_148,21,7
STORE_027,SKU_149,29,2
STORE_027,SKU_150,35,2
STORE_027,SKU_151,28,10
STORE_027,SKU_152,32,2
STORE_027,SKU_153,34,5
STORE_027,SKU_154,33,8
STORE_027,SKU_155,14,9
STORE_027,SKU_156,16,9
STORE_027,SKU_157,17,6
STORE_027,SKU_158,11,4
STORE_027,SKU_159,26,2
STORE_027,SKU_160,22,5
STORE_027,SKU_161,23,3
STORE_027,SKU_162,22,6
STORE_027,SKU_163,23,4
STORE_027,SKU_164,20,7
STORE_027,SKU_165,21,8
STORE_027,SKU_166,39,3
STORE_027,SKU_167,20,6
STORE_027,SKU_168,24,5
STORE_027,SKU_169,13,7
STORE_027,SKU_170,32,7
STORE_027,SKU_171,13,10
STORE_027,SKU_172,13,2
STORE_027,SKU_173,26,6
STORE_027,SKU_174,20,2
STORE_027,SKU_175,23,8
STORE_027,SKU_176,36,4
STORE_027,SKU_177,22,5
STORE_027,SKU_178,30,3
STORE_027,SKU_179,18,2
STORE_027,SKU_180,29,4
STORE_027,SKU_181,27,4
STORE_027,SKU_182,22,5
STORE_027,SKU_183,26,5
STORE_027,SKU_184,29,3
STORE_027,SKU_185,35,2
STORE_027,SKU_186,33,6
STORE_027,SKU_187,24,4
STORE_027,SKU_188,34,6
STORE_027,SKU_189,27,4
STORE_027,SKU_190,36,2
STORE_027,SKU_191,30,6
STORE_027,SKU_192,18,9
STORE_027,SKU_193,30,9
STORE_027,SKU_194,19,2
STORE_027,SKU_195,21,6
STORE_027,SKU_196,31,5
STORE_027,SKU_197,30,8
STORE_027,SKU_198,25,9
STORE_027,SKU_199,24,2
STORE_027,SKU_200,25,6
STORE_028,SKU_001,29,5
STORE_028,SKU_002,28,8
STORE_028,SKU_003,44,7
STORE_028,SKU_004,12,10
STORE_028,SKU_005,26,8
STORE_028,SKU_006,33,4
STORE_028,SKU_007,27,8
STORE_028,SKU_008,25,2
STORE_028,SKU_009,22,9
STORE_028,SKU_010,29,6
STORE_028,SKU_011,17,9
STORE_028,SKU_012,18,6
STORE_028,SKU_013,12,5
STORE_028,SKU_014,25,8
STORE_028,SKU_015,32,5
STORE_028,SKU_016,27,10
STORE_028,SKU_017,20,7
STORE_028,SKU_018,23,2
STORE_028,SKU_019,24,7
STORE_028,SKU_020,21,2
STORE_028,SKU_021,30,4
STORE_028,SKU_022,31,9
STORE_028,SKU_023,21,8
STORE_028,SKU_024,30,5
STORE_028,SKU_025,22,5
STORE_028,SKU_026,25,5
STORE_028,SKU_027,8,4
STORE_028,SKU_028,30,8
STORE_028,SKU_029,22,5
STORE_028,SKU_030,24,7
STORE_028,SKU_031,29,8
STORE_028,SKU_032,26,9
STORE_028,SKU_033,30,9
STORE_028,SKU_034,26,6
STORE_028,SKU_035,22,4
STORE_028,SKU_036,35,6
STORE_028,SKU_037,22,9
STORE_028,SKU_038,26,2
STORE_028,SKU_039,33,8
STORE_028,SKU_040,27,9
STORE_028,SKU_041,17,3
STORE_028,SKU_042,21,2
STORE_028,SKU_043,4,6
STORE_028,SKU_044,19,7
STORE_028,SKU_045,18,7
STORE_028,SKU_046,34,7
STORE_028,SKU_047,23,4
STORE_028,SKU_048,9,2
STORE_028,SKU_049,20,3
STORE_028,SKU_050,22,8
STORE_028,SKU_051,24,7
STORE_028,SKU_052,15,7
STORE_028,SKU_053,28,8
STORE_028,SKU_054,27,9
STORE_028,SKU_055,41,10
STORE_028,SKU_056,33,9
STORE_028,SKU_057,40,10
STORE_028,SKU_058,25,4
STORE_028,SKU_059,19,2
STORE_028,SKU_060,19,5
STORE_028,SKU_061,15,9
STORE_028,SKU_062,33,6
STORE_028,SKU_063,38,4
STORE_028,SKU_064,11,7
STORE_028,SKU_065,20,8
STORE_028,SKU_066,20,9
STORE_028,SKU_067,19,6
STORE_028,SKU_068,29,6
STORE_028,SKU_069,28,2
STORE_028,SKU_070,24,6
STORE_028,SKU_071,21,5
STORE_028,SKU_072,36,3
STORE_028,SKU_073,38,9
STORE_028,SKU_074,16,5
STORE_028,SKU_075,27,2
STORE_028,SKU_076,28,5
STORE_028,SKU_077,20,7
STORE_028,SKU_078,31,4
STORE_028,SKU_079,14,7
STORE_028,SKU_080,20,3
STORE_028,SKU_081,25,7
STORE_028,SKU_082,24,4
STORE_028,SKU_083,14,5
STORE_028,SKU_084,25,10
STORE_028,SKU_085,13,6
STORE_028,SKU_086,31,4
STORE_028,SKU_087,25,9
STORE_028,SKU_088,24,4
STORE_028,SKU_089,19,9
STORE_028,SKU_090,22,6
STORE_028,SKU_091,29,3
STORE_028,SKU_092,26,5
STORE_028,SKU_093,14,2
STORE_028,SKU_094,25,2
STORE_028,SKU_095,26,3
STORE_028,SKU_096,22,10
STORE_028,SKU_097,29,9
STORE_028,SKU_098,26,7
STORE_028,SKU_099,24,3
STORE_028,SKU_100,25,7
STORE_028,SKU_101,23,3
STORE_028,SKU_102,16,8
STORE_028,SKU_103,16,2
STORE_028,SKU_104,22,4
STORE_028,SKU_105,17,8
STORE_028,SKU_106,12,9
STORE_028,SKU_107,13,8
STORE_028,SKU_108,14,6
STORE_028,SKU_109,25,2
STORE_028,SKU_110,19,7
STORE_028,SKU_111,33,2
STORE_028,SKU_112,16,2
STORE_028,SKU_113,34,9
STORE_028,SKU_114,24,3
STORE_028,SKU_115,16,6
STORE_028,SKU_116,30,10
STORE_028,SKU_117,14,2
STORE_028,SKU_118,22,4
STORE_028,SKU_119,28,7
STORE_028,SKU_120,28,8
STORE_028,SKU_121,20,6
STORE_028,SKU_122,18,8
STORE_028,SKU_123,23,3
STORE_028,SKU_124,33,8
STORE_028,SKU_125,29,10
STORE_028,SKU_126,22,5
STORE_028,SKU_127,13,8
STORE_028,SKU_128,14,3
STORE_028,SKU_129,21,2
STORE_028,SKU_130,26,9
STORE_028,SKU_131,8,5
STORE_028,SKU_132,13,6
STORE_028,SKU_133,12,6
STORE_028,SKU_134,22,6
STORE_028,SKU_135,35,5
STORE_028,SKU_136,21,7
STORE_028,SKU_137,18,2
STORE_028,SKU_138,27,9
STORE_028,SKU_139,22,10
STORE_028,SKU_140,32,4
STORE_028,SKU_141,31,4
STORE_028,SKU_142,14,10
STORE_028,SKU_143,27,5
STORE_028,SKU_144,24,8
STORE_028,SKU_145,29,8
STORE_028,SKU_146,31,6
STORE_028,SKU_147,40,6
STORE_028,SKU_148,33,7
STORE_028,SKU_149,25,5
STORE_028,SKU_150,23,7
STORE_028,SKU_151,26,6
STORE_028,SKU_152,26,6
STORE_028,SKU_153,40,9
STORE_028,SKU_154,23,9
STORE_028,SKU_155,24,6
STORE_028,SKU_156,25,7
STORE_028,SKU_157,29,9
STORE_028,SKU_158,18,5
STORE_028,SKU_159,27,3
STORE_028,SKU_160,18,7
STORE_028,SKU_161,29,4
STORE_028,SKU_162,26,10
STORE_028,SKU_163,21,9
STORE_028,SKU_164,28,10
STORE_028,SKU_165,14,3
STORE_028,SKU_166,20,5
STORE_028,SKU_167,21,7
STORE_028,SKU_168,28,10
STORE_028,SKU_169,25,7
STORE_028,SKU_170,38,2
STORE_028,SKU_171,25,8
STORE_028,SKU_172,22,6
STORE_028,SKU_173,37,4
STORE_028,SKU_174,17,8
STORE_028,SKU_175,16,3
STORE_028,SKU_176,27,9
STORE_028,SKU_177,15,4
STORE_028,SKU_178,18,10
STORE_028,SKU_179,32,9
STORE_028,SKU_180,29,3
STORE_028,SKU_181,24,6
STORE_028,SKU_182,28,9
STORE_028,SKU_183,18,9
STORE_028,SKU_184,12,3
STORE_028,SKU_185,26,7
STORE_028,SKU_186,23,6
STORE_028,SKU_187,14,7
STORE_028,SKU_188,29,6
STORE_028,SKU_189,22,10
STORE_028,SKU_190,35,6
STORE_028,SKU_191,35,8
STORE_028,SKU_192,30,2
STORE_028,SKU_193,29,5
STORE_028,SKU_194,34,9
STORE_028,SKU_195,18,4
STORE_028,SKU_196,14,9
STORE_028,SKU_197,25,7
STORE_028,SKU_198,25,9
STORE_028,SKU_199,14,3
STORE_028,SKU_200,21,9
STORE_029,SKU_001,37,5
STORE_029,SKU_002,27,4
STORE_029,SKU_003,33,10
STORE_029,SKU_004,23,5
STORE_029,SKU_005,35,6
STORE_029,SKU_006,23,7
STORE_029,SKU_007,34,4
STORE_029,SKU_008,23,7
STORE_029,SKU_009,26,9
STORE_029,SKU_010,26,8
STORE_029,SKU_011,30,3
STORE_029,SKU_012,23,5
STORE_029,SKU_013,28,2
STORE_029,SKU_014,36,9
STORE_029,SKU_015,28,5
STORE_029,SKU_016,25,7
STORE_029,SKU_017,31,9
STORE_029,SKU_018,20,3
STORE_029,SKU_019,36,3
STORE_029,SKU_020,24,2
STORE_029,SKU_021,12,8
STORE_029,SKU_022,26,2
STORE_029,SKU_023,30,10
STORE_029,SKU_024,28,8
STORE_029,SKU_025,17,10
STORE_029,SKU_026,24,7
STORE_029,SKU_027,12,7
STORE_029,SKU_028,34,2
STORE_029,SKU_029,23,4
STORE_029,SKU_030,26,5
STORE_029,SKU_031,21,3
STORE_029,SKU_032,32,6
STORE_029,SKU_033,20,5
STORE_029,SKU_034,30,7
STORE_029,SKU_035,33,3
STORE_029,SKU_036,24,2
STORE_029,SKU_037,18,7
STORE_029,SKU_038,21,8
STORE_029,SKU_039,20,4
STORE_029,SKU_040,25,3
STORE_029,SKU_041,22,8
STORE_029,SKU_042,13,5
STORE_029,SKU_043,10,7
STORE_029,SKU_044,14,9
STORE_029,SKU_045,19,8
STORE_029,SKU_046,33,8
STORE_029,SKU_047,32,7
STORE_029,SKU_048,9,10
STORE_029,SKU_049,23,3
STORE_029,SKU_050,22,10
STORE_029,SKU_051,14,2
STORE_029,SKU_052,19,5
STORE_029,SKU_053,33,3
STORE_029,SKU_054,26,8
STORE_029,SKU_055,19,6
STORE_029,SKU_056,27,6
STORE_029,SKU_057,19,9
STORE_029,SKU_058,27,2
STORE_029,SKU_059,20,8
STORE_029,SKU_060,20,2
STORE_029,SKU_061,38,8
STORE_029,SKU_062,27,8
STORE_029,SKU_063,14,9
STORE_029,SKU_064,19,8
STORE_029,SKU_065,15,2
STORE_029,SKU_066,31,10
STORE_029,SKU_067,14,10
STORE_029,SKU_068,23,5
STORE_029,SKU_069,25,8
STORE_029,SKU_070,32,6
STORE_029,SKU_071,18,8
STORE_029,SKU_072,18,2
STORE_029,SKU_073,23,9
STORE_029,SKU_074,11,7
STORE_029,SKU_075,14,3
STORE_029,SKU_076,18,5
STORE_029,SKU_077,34,9
STORE_029,SKU_078,18,3
STORE_029,SKU_079,14,8
STORE_029,SKU_080,26,2
STORE_029,SKU_081,27,2
STORE_029,SKU_082,24,4
STORE_029,SKU_083,19,10
STORE_029,SKU_084,25,2
STORE_029,SKU_085,30,7
STORE_029,SKU_086,25,6
STORE_029,SKU_087,27,3
STORE_029,SKU_088,22,2
STORE_029,SKU_089,22,5
STORE_029,SKU_090,26,10
STORE_029,SKU_091,25,5
STORE_029,SKU_092,18,9
STORE_029,SKU_093,19,5
STORE_029,SKU_094,25,2
STORE_029,SKU_095,27,8
STORE_029,SKU_096,22,6
STORE_029,SKU_097,27,5
STORE_029,SKU_098,20,3
STORE_029,SKU_099,38,8
STORE_029,SKU_100,22,5
STORE_029,SKU_101,33,5
STORE_029,SKU_102,19,2
STORE_029,SKU_103,20,8
STORE_029,SKU_104,32,7
STORE_029,SKU_105,21,10
STORE_029,SKU_106,21,5
STORE_029,SKU_107,15,8
STORE_029,SKU_108,7,9
STORE_029,SKU_109,22,6
STORE_029,SKU_110,22,3
STORE_029,SKU_111,22,8
STORE_029,SKU_112,28,7
STORE_029,SKU_113,27,10
STORE_029,SKU_114,30,5
STORE_029,SKU_115,27,2
STORE_029,SKU_116,24,8
STORE_029,SKU_117,21,8
STORE_029,SKU_118,17,5
STORE_029,SKU_119,29,2
STORE_029,SKU_120,32,7
STORE_029,SKU_121,30,8
STORE_029,SKU_122,25,9
STORE_029,SKU_123,17,2
STORE_029,SKU_124,27,4
STORE_029,SKU_125,24,8
STORE_029,SKU_126,10,5
STORE_029,SKU_127,17,4
STORE_029,SKU_128,23,6
STORE_029,SKU_129,25,2
STORE_029,SKU_130,29,2
STORE_029,SKU_131,20,5
STORE_029,SKU_132,32,7
STORE_029,SKU_133,6,4
STORE_029,SKU_134,21,2
STORE_029,SKU_135,32,6
STORE_029,SKU_136,22,3
STORE_029,SKU_137,21,7
STORE_029,SKU_138,14,7
STORE_029,SKU_139,26,4
STORE_029,SKU_140,41,10
STORE_029,SKU_141,42,10
STORE_029,SKU_142,21,2
STORE_029,SKU_143,22,3
STORE_029,SKU_144,22,3
STORE_029,SKU_145,28,5
STORE_029,SKU_146,25,4
STORE_029,SKU_147,39,4
STORE_029,SKU_148,32,4
STORE_029,SKU_149,25,6
STORE_029,SKU_150,19,5
STORE_029,SKU_151,11,9
STORE_029,SKU_152,12,2
STORE_029,SKU_153,28,7
STORE_029,SKU_154,16,4
STORE_029,SKU_155,18,6
STORE_029,SKU_156,33,6
STORE_029,SKU_157,21,2
STORE_029,SKU_158,17,9
STORE_029,SKU_159,28,7
STORE_029,SKU_160,25,6
STORE_029,SKU_161,25,8
STORE_029,SKU_162,21,6
STORE_029,SKU_163,27,10
STORE_029,SKU_164,37,8
STORE_029,SKU_165,9,6
STORE_029,SKU_166,29,5
STORE_029,SKU_167,16,6
STORE_029,SKU_168,34,2
STORE_029,SKU_169,16,8
STORE_029,SKU_170,35,2
STORE_029,SKU_171,18,2
STORE_029,SKU_172,20,4
STORE_029,SKU_173,31,2
STORE_029,SKU_174,24,9
STORE_029,SKU_175,18,7
STORE_029,SKU_176,23,8
STORE_029,SKU_177,30,3
STORE_029,SKU_178,19,9
STORE_029,SKU_179,23,6
STORE_029,SKU_180,33,5
STORE_029,SKU_181,21,7
STORE_029,SKU_182,19,3
STORE_029,SKU_183,30,9
STORE_029,SKU_184,31,9
STORE_029,SKU_185,25,6
STORE_029,SKU_186,29,9
STORE_029,SKU_187,31,7
STORE_029,SKU_188,37,6
STORE_029,SKU_189,18,4
STORE_029,SKU_190,11,6
STORE_029,SKU_191,27,2
STORE_029,SKU_192,16,2
STORE_029,SKU_193,27,5
STORE_029,SKU_194,34,4
STORE_029,SKU_195,26,7
STORE_029,SKU_196,23,5
STORE_029,SKU_197,24,3
STORE_029,SKU_198,16,7
STORE_029,SKU_199,17,3
STORE_029,SKU_200,36,6
STORE_030,SKU_001,25,8
STORE_030,SKU_002,12,10
STORE_030,SKU_003,29,5
STORE_030,SKU_004,28,9
STORE_030,SKU_005,26,7
STORE_030,SKU_006,38,9
STORE_030,SKU_007,12,4
STORE_030,SKU_008,20,9
STORE_030,SKU_009,12,2
STORE_030,SKU_010,20,2
STORE_030,SKU_011,25,8
STORE_030,SKU_012,21,4
